precursor m/z,intensity,rawfile name,precursor scan,scan range,retention time range,retention time,retention time range left boundary,retention time range right boundary
329.2390747,857.1819458,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
329.9420471,141.2672577,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
330.598053,609.2373047,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
331.7750244,217.1523132,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
333.4730225,908.7145386,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
334.1860657,723.5743408,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
335.3110657,4707.161133,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
336.5150452,1767.979858,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
337.2799988,1030.912354,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
338.6120605,903.0541382,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
339.2520752,146.7719879,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
341.8670654,1484.929932,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
344.0850525,1610.30957,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
344.8330078,72.26424408,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
345.6600647,1222.888306,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
347.5070496,1544.102417,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
348.4150696,2666.191162,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
349.0830078,70.80981445,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
350.9160156,243.2586517,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
352.20401,668.484314,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
353.2150574,379.3369751,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
354.0560608,772.1594849,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
355.1670532,3518.375,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
355.8510132,443.703186,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
357.4190674,2208.415527,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
358.3829956,77.45044708,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
359.3200684,461.4761963,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
360.2690735,4428.975586,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
361.4380493,4388.635742,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
362.4240112,440.728241,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
363.3720703,1616.103027,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
364.3570557,1899.093994,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
365.184021,168.7608643,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
366.0420532,1386.705933,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
367.2250671,1208.029907,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
368.6130066,2107.911377,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
369.4980469,1808.911499,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
370.3830566,1826.945557,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
371.5370178,234.3981323,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
372.5720215,738.0789795,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
373.5610657,1653.077393,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
375.2620544,1250.675293,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
376.2130737,2999.759277,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
377.2070618,523.4194946,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
378.7720642,926.3078613,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
380.2440186,680.1682129,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
382.5830688,91.13098145,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
384.3560486,2917.055664,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
385.9100647,870.0388794,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
387.0560608,1162.387085,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
388.3330078,16.65776253,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
389.2310486,1748.156494,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
389.9990234,865.0458984,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
390.9550476,2025.273438,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
392.1740723,1951.917603,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
393.1300659,4878.953125,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
395.5910034,620.0199585,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
396.3340149,1064.313843,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
397.32901,60.75209045,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
398.098053,69.71385956,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
399.302063,1003.570618,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
400.0669861,444.4822388,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:854,RT: 4.32,4.32,4.3,4.4
130.302063,1920.93335,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
130.9120026,47.85799789,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
132.2960663,1164.495239,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
157.1380615,4484.661621,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
158.4550629,3425.898193,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
159.2970581,28821.70117,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
160.2900543,5423.055176,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
166.3630066,80.2609024,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
171.4190063,82.18091583,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
173.3440094,629.0635986,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
174.1510162,300.8244019,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
175.3550568,2299.7229,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
180.1660156,1188.02832,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
185.1710052,114.7622299,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
188.2350616,8444.952148,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
189.1390076,128.4784241,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
192.727066,179.6123047,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
193.5840149,170.2919617,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
200.3400574,2011.381592,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
201.3680115,523.9536133,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
202.799057,2039.72522,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
203.4250031,1077.516235,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
205.2740631,123101.7969,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
206.2620544,7927.395508,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
207.0440674,273.9722595,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
209.2570038,186.9193573,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
212.358017,174.3019257,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
218.3340149,875.2384644,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
219.9480591,1048.614746,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
221.3600616,9373.932617,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
224.0830078,110.0971069,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
229.6660156,132.375946,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
231.1110077,1498.614258,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
232.6660156,35.9536705,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
234.0830078,631.15448,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
235.3340149,914.2402344,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
236.5040131,274.6520996,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
238.003006,357.8157043,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
239.4260101,609.9154053,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
241.4160156,898.4868164,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
242.4990082,97.1830368,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
244.1670074,818.4281006,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
246.2290039,529.7175293,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
246.9750671,2482.43335,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
247.8010559,2130.626953,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
253.1690063,244.4753723,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
256.9160156,200.1116791,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
259.5470581,318.9057922,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
260.64505,454.3705139,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
261.3860474,600.6495361,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
263.2610474,109.8342133,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
266.6679993,777.9025879,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
267.4170227,1821.38501,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
268.4660034,240.3149414,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
272.3580017,374.4920349,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
273.3540039,1001.547424,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
275.0840149,691.8421631,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
276.4400635,1729.628296,D:\030123IndoleProductScan\T3_pos_5uL_20230301_IndoleProductScan_CRFecesPoolMix_103.raw,+ c ESI Full pr 130.100 [100.000-400.000],Scan #:876,RT: 4.43,4.43,4.4,4.5
